shooter,5304.899356691171,4711.5234375
shooter,5304.899356691171,4711.5234375
shooter,5304.899356691171,4734.375
shooter,5304.899356691171,4683.984375
shooter,5304.899356691171,4623.046875
shooter,5304.899356691171,4508.203125
shooter,5304.899356691171,4487.6953125
shooter,5304.899356691171,4539.84375
shooter,5304.899356691171,4539.84375
shooter,5304.899356691171,4664.6484375
shooter,5304.899356691171,4725.5859375
shooter,5304.899356691171,4784.765625
shooter,5304.899356691171,4784.765625
shooter,5304.899356691171,4843.359375
shooter,5304.899356691171,4765.4296875
shooter,5304.899356691171,4765.4296875
shooter,5304.899356691171,4678.125
shooter,5304.899356691171,4591.9921875
shooter,5304.899356691171,4504.6875
shooter,5304.899356691171,4532.8125
shooter,5304.899356691171,4532.8125
shooter,5304.899356691171,4654.6875
shooter,5304.899356691171,4654.6875
shooter,5304.899356691171,4701.5625
shooter,5304.899356691171,4669.3359375
shooter,5304.899356691171,4625.390625
shooter,5304.899356691171,4535.15625
shooter,5304.899356691171,4535.15625
shooter,5304.899356691171,4510.546875
shooter,5304.899356691171,4563.8671875
shooter,5304.899356691171,4627.1484375
shooter,5304.899356691171,4756.640625
shooter,5304.899356691171,4756.640625
shooter,5304.899356691171,4818.75
shooter,5304.899356691171,4942.96875
shooter,5304.899356691171,5008.0078125
shooter,5304.899356691171,5067.1875
shooter,5304.899356691171,5127.5390625
shooter,5304.899356691171,5182.6171875
shooter,5304.899356691171,5244.140625
shooter,5304.899356691171,5298.046875
shooter,5304.899356691171,5340.8203125
shooter,5304.899356691171,5340.8203125
shooter,5304.899356691171,5316.2109375
shooter,5304.899356691171,5267.578125
shooter,5304.899356691171,5267.578125
shooter,5304.899356691171,5167.96875
shooter,5304.899356691171,5168.5546875
shooter,5304.899356691171,5199.609375
shooter,5304.899356691171,5249.4140625
shooter,5304.899356691171,5310.3515625
shooter,5304.899356691171,5344.3359375
shooter,5304.899356691171,5347.8515625
shooter,5304.899356691171,5306.25
shooter,5304.899356691171,5251.7578125
shooter,5304.899356691171,5193.1640625
shooter,5304.899356691171,5193.1640625
shooter,5304.899356691171,5160.3515625
shooter,5304.899356691171,5156.25
shooter,5304.899356691171,5196.09375
shooter,5304.899356691171,5250.5859375
shooter,5304.899356691171,5349.0234375
shooter,5304.899356691171,5350.78125
shooter,5304.899356691171,5314.453125
shooter,5304.899356691171,5251.7578125
shooter,5304.899356691171,5251.7578125
shooter,5304.899356691171,5183.203125
shooter,5304.899356691171,5126.953125
shooter,5304.899356691171,5112.3046875
shooter,5304.899356691171,5135.7421875
shooter,5304.899356691171,5244.7265625
shooter,5304.899356691171,5305.6640625
shooter,5304.899356691171,5305.6640625
shooter,5304.899356691171,5350.78125
shooter,5304.899356691171,5350.78125
shooter,5304.899356691171,5317.96875
shooter,5304.899356691171,5274.609375
shooter,5304.899356691171,5176.171875
shooter,5304.899356691171,5176.171875
shooter,5304.899356691171,5165.625
shooter,5304.899356691171,5199.0234375
shooter,5304.899356691171,5306.25
